src,dst,weight,tx_count,is_layering
WALLET_0x00000000058f,WALLET_0x0000000003a7,264131.3556824664,6,0
WALLET_0x0000000004ec,WALLET_0x0000000007c3,487236.5964594042,19,0
WALLET_0x000000000039,WALLET_0x00000000007c,7051005.182080359,2,0
WALLET_0x0000000005b4,WALLET_0x0000000007bf,72662.32648987538,21,0
WALLET_0x00000000047c,WALLET_0x000000000645,415859.92635682115,9,0
WALLET_0x000000000120,WALLET_0x000000000494,760180.9658485674,23,0
WALLET_0x0000000004f4,WALLET_0x0000000001d0,371303.13765199814,24,0
WALLET_0x000000000546,WALLET_0x0000000004cf,1968903.3542569762,11,0
WALLET_0x000000000503,WALLET_0x0000000003e1,32745.910605022676,23,0
WALLET_0x000000000427,WALLET_0x000000000428,7464384.732381849,25,0
WALLET_0x0000000000ff,WALLET_0x000000000029,56625.867945315316,16,0
WALLET_0x000000000073,WALLET_0x000000000485,81213.64028530635,28,0
WALLET_0x0000000000f2,WALLET_0x000000000041,225442.46116107027,25,0
WALLET_0x0000000007b9,WALLET_0x0000000004da,167480.3087411888,1,0
WALLET_0x0000000003f8,WALLET_0x000000000742,836310.4583011129,14,0
WALLET_0x000000000306,WALLET_0x000000000269,702947.6787574867,28,0
WALLET_0x0000000005e7,WALLET_0x0000000002f1,524570.7000097067,3,0
WALLET_0x000000000028,WALLET_0x00000000032f,52742.52963450746,2,0
WALLET_0x0000000004dc,WALLET_0x0000000004ac,358907.99842451577,24,0
WALLET_0x0000000001e0,WALLET_0x000000000191,455704.04029042716,21,0
WALLET_0x00000000037d,WALLET_0x00000000038d,2809203.626422034,12,0
WALLET_0x00000000071e,WALLET_0x000000000490,596697.3573126213,24,0
WALLET_0x0000000000c3,WALLET_0x000000000355,785429.6307689734,2,0
WALLET_0x000000000391,WALLET_0x0000000006d9,8400000.075683223,24,0
WALLET_0x0000000007c9,WALLET_0x000000000187,77640.14839450986,4,0
WALLET_0x000000000322,WALLET_0x0000000001b5,247171.7084265553,7,0
WALLET_0x00000000037d,WALLET_0x00000000028a,80517.12671118982,12,0
WALLET_0x000000000387,WALLET_0x0000000006f3,4924725.513190616,23,0
WALLET_0x00000000067a,WALLET_0x0000000003b6,5456212.8552658465,15,0
WALLET_0x0000000001f9,WALLET_0x000000000573,4381006.40753395,19,0
WALLET_0x00000000010e,WALLET_0x000000000119,1005600.8131164438,30,0
WALLET_0x000000000199,WALLET_0x0000000003d2,782893.9793353865,20,0
WALLET_0x000000000167,WALLET_0x0000000003b1,222556.83963153194,8,0
WALLET_0x0000000006b0,WALLET_0x0000000002a1,1403037.174199956,16,0
WALLET_0x00000000072b,WALLET_0x00000000077c,64727.941869949944,18,0
WALLET_0x0000000000e8,WALLET_0x000000000466,64397.48139250493,15,0
WALLET_0x000000000010,WALLET_0x00000000041e,235670.85700860547,24,0
WALLET_0x000000000674,WALLET_0x000000000003,7500659.51264212,4,0
WALLET_0x000000000319,WALLET_0x000000000772,204805.70399045967,8,0
WALLET_0x0000000005a2,WALLET_0x0000000002f0,250805.21137147304,17,0
WALLET_0x000000000262,WALLET_0x0000000000a2,681232.0337193323,23,0
WALLET_0x0000000003fd,WALLET_0x00000000066f,1703030.034173249,5,0
WALLET_0x0000000003c5,WALLET_0x0000000006bf,2893655.4106457885,23,0
WALLET_0x000000000422,WALLET_0x0000000005de,82407.82395321317,21,0
WALLET_0x000000000597,WALLET_0x000000000131,382692.7504439891,15,0
WALLET_0x0000000005b6,WALLET_0x0000000002d8,619563.377343691,20,0
WALLET_0x000000000609,WALLET_0x0000000001bc,720102.1083369928,2,0
WALLET_0x000000000236,WALLET_0x000000000293,1621221.3609626638,3,0
WALLET_0x00000000060b,WALLET_0x00000000016d,1513788.4647184254,28,0
WALLET_0x000000000504,WALLET_0x0000000002fc,459659.7218179683,16,0
WALLET_0x000000000616,WALLET_0x0000000003bd,2491931.743249685,4,0
WALLET_0x000000000159,WALLET_0x00000000057b,1892061.5339868362,13,0
WALLET_0x0000000006af,WALLET_0x0000000001aa,1677093.6555268094,11,0
WALLET_0x00000000043d,WALLET_0x000000000120,200142.96335027128,1,0
WALLET_0x0000000001e0,WALLET_0x0000000001d1,1288960.5273791056,16,0
WALLET_0x000000000096,WALLET_0x000000000673,2690806.4768627607,16,0
WALLET_0x0000000005aa,WALLET_0x0000000005e5,204684.58018269457,3,0
WALLET_0x0000000001b1,WALLET_0x000000000283,538928.6382386333,17,0
WALLET_0x000000000174,WALLET_0x000000000544,4625612.191259652,16,0
WALLET_0x0000000006a9,WALLET_0x00000000024e,801897.0690216512,1,0
WALLET_0x0000000005a9,WALLET_0x00000000037d,387791.11795539386,23,0
WALLET_0x0000000006eb,WALLET_0x0000000002fb,3962578.2838241635,4,0
WALLET_0x00000000030b,WALLET_0x00000000071f,218436.6554383765,10,0
WALLET_0x0000000005e4,WALLET_0x000000000678,34745.71463306783,21,0
WALLET_0x0000000001ca,WALLET_0x000000000118,137482.01618181122,7,0
WALLET_0x00000000037b,WALLET_0x0000000001a8,2431488.309361821,22,0
WALLET_0x0000000000f4,WALLET_0x00000000073d,966117.2638731414,30,0
WALLET_0x00000000020b,WALLET_0x000000000754,490003.2189853068,20,0
WALLET_0x000000000663,WALLET_0x0000000001bb,2173163.024166848,3,0
WALLET_0x0000000005b2,WALLET_0x00000000077a,568233.619138028,20,0
WALLET_0x0000000000b6,WALLET_0x0000000006bc,316948.0134604414,23,0
WALLET_0x000000000732,WALLET_0x000000000193,1548319.51068115,26,0
WALLET_0x0000000006e1,WALLET_0x00000000047a,249437.14008222785,18,0
WALLET_0x0000000001b4,WALLET_0x00000000000d,922985.9148248988,4,0
WALLET_0x000000000409,WALLET_0x00000000063e,134309.47997209465,1,0
WALLET_0x000000000624,WALLET_0x0000000005ed,90960.29307130743,21,0
WALLET_0x0000000006f5,WALLET_0x0000000000f7,120741.70050283102,1,0
WALLET_0x0000000002c0,WALLET_0x0000000001f8,425450.12814228877,26,0
WALLET_0x000000000444,WALLET_0x000000000657,167388.288537606,10,0
WALLET_0x0000000002a1,WALLET_0x0000000001df,174588.5798639269,19,0
WALLET_0x000000000501,WALLET_0x0000000006f4,351455.22113457246,25,0
WALLET_0x0000000004f4,WALLET_0x000000000784,396991.1799852901,27,0
WALLET_0x00000000064f,WALLET_0x00000000030f,43192.547915381016,16,0
WALLET_0x000000000578,WALLET_0x00000000039e,10060.429652370043,9,0
WALLET_0x0000000000de,WALLET_0x000000000109,806091.2986576586,22,0
WALLET_0x00000000059f,WALLET_0x0000000005ce,545158.4505120168,27,0
WALLET_0x000000000397,WALLET_0x00000000060e,56650.015970108245,19,0
WALLET_0x000000000631,WALLET_0x0000000007a3,851212.8072419355,21,0
WALLET_0x000000000287,WALLET_0x0000000003c3,848884.2968828327,16,0
WALLET_0x0000000000cc,WALLET_0x0000000000b8,281160.5972853502,30,0
WALLET_0x000000000653,WALLET_0x0000000000e4,8360672.86584624,9,0
WALLET_0x00000000063f,WALLET_0x0000000006ae,2969242.681487638,24,0
WALLET_0x000000000416,WALLET_0x000000000407,243140.08989671478,5,0
WALLET_0x0000000005b6,WALLET_0x0000000001e9,250038.05419071723,21,0
WALLET_0x0000000000ad,WALLET_0x000000000713,49671.12204144107,29,0
WALLET_0x00000000035b,WALLET_0x000000000418,2777574.9649709477,30,0
WALLET_0x000000000742,WALLET_0x0000000002c2,640644.5637610666,29,0
WALLET_0x00000000036f,WALLET_0x000000000447,1520563.3759675012,5,0
WALLET_0x000000000007,WALLET_0x00000000074d,18017.031623077066,27,0
WALLET_0x00000000019c,WALLET_0x00000000012e,1420178.312922541,7,0
WALLET_0x000000000132,WALLET_0x0000000007c0,205979.080407282,1,0
WALLET_0x0000000004c9,WALLET_0x000000000738,1062841.4426110024,4,0
WALLET_0x000000000790,WALLET_0x000000000165,966886.509955093,4,0
WALLET_0x00000000037b,WALLET_0x000000000234,428922.1885787348,2,0
WALLET_0x0000000004d1,WALLET_0x000000000785,155437.0326555213,7,0
WALLET_0x0000000000e3,WALLET_0x00000000000e,804754.3994258957,23,0
WALLET_0x000000000521,WALLET_0x0000000005c1,126264.35272858919,14,0
WALLET_0x000000000432,WALLET_0x000000000670,2139025.3739619097,13,0
WALLET_0x00000000054b,WALLET_0x00000000048d,149870.36035801063,16,0
WALLET_0x0000000004a6,WALLET_0x000000000189,457766.8396072947,6,0
WALLET_0x000000000331,WALLET_0x000000000326,144539.88392204067,2,0
WALLET_0x00000000057c,WALLET_0x00000000079f,561352.5954205409,13,0
WALLET_0x000000000373,WALLET_0x0000000002c7,94123.12715607815,14,0
WALLET_0x000000000187,WALLET_0x00000000002d,131437.1398675733,27,0
WALLET_0x000000000538,WALLET_0x00000000025c,13822306.565848567,13,0
WALLET_0x00000000060f,WALLET_0x00000000032e,1569591.4477133937,24,0
WALLET_0x0000000006af,WALLET_0x000000000131,770021.8277897958,19,0
WALLET_0x000000000132,WALLET_0x00000000071e,956633.3264600837,30,0
WALLET_0x00000000058c,WALLET_0x000000000581,699737.8073409693,12,0
WALLET_0x00000000071a,WALLET_0x00000000052e,387186.57117340114,12,0
WALLET_0x000000000068,WALLET_0x00000000017a,1376535.337669066,4,0
WALLET_0x0000000003fe,WALLET_0x0000000003a3,127966.39326859197,3,0
WALLET_0x00000000071a,WALLET_0x0000000001cc,4844249.910279982,30,0
WALLET_0x00000000047b,WALLET_0x0000000001ea,529931.2188913772,14,0
WALLET_0x00000000047a,WALLET_0x00000000034d,1472626.2117212038,25,0
WALLET_0x0000000001d7,WALLET_0x000000000267,4685924.862662573,15,0
WALLET_0x000000000331,WALLET_0x000000000716,924317.7764230744,22,0
WALLET_0x000000000186,WALLET_0x0000000003a8,131172.3783091893,1,0
WALLET_0x0000000003ab,WALLET_0x000000000248,2756069.937001543,24,0
WALLET_0x0000000001ab,WALLET_0x000000000694,5633750.356710318,11,0
WALLET_0x000000000541,WALLET_0x0000000005bd,23866.15810459784,2,0
WALLET_0x000000000110,WALLET_0x00000000068f,379719.85659532674,18,0
WALLET_0x00000000048f,WALLET_0x0000000005a3,684988.5461390865,23,0
WALLET_0x00000000076b,WALLET_0x0000000005f6,297722.64412454993,15,0
WALLET_0x00000000027c,WALLET_0x0000000006f5,68260.5101426973,29,0
WALLET_0x000000000780,WALLET_0x000000000791,117644.14966519683,3,0
WALLET_0x0000000001ba,WALLET_0x00000000066d,27620.50632884291,9,0
WALLET_0x0000000005c7,WALLET_0x000000000061,1853642.205281013,26,0
WALLET_0x0000000001b0,WALLET_0x00000000055d,3472326.3603037777,18,0
WALLET_0x000000000072,WALLET_0x00000000016e,3400531.8680348652,23,0
WALLET_0x000000000535,WALLET_0x000000000352,423218.9543935755,11,0
WALLET_0x0000000004a2,WALLET_0x00000000039b,665221.5093758083,20,0
WALLET_0x000000000411,WALLET_0x000000000704,2202018.061938511,1,0
WALLET_0x0000000005b9,WALLET_0x000000000178,311972.7121261805,17,0
WALLET_0x000000000170,WALLET_0x00000000008c,106518.87796715861,30,0
WALLET_0x000000000087,WALLET_0x000000000387,187948.77375939232,16,0
WALLET_0x000000000719,WALLET_0x00000000020e,575688.3907372633,26,0
WALLET_0x00000000054a,WALLET_0x000000000782,151682.1234021451,3,0
WALLET_0x000000000293,WALLET_0x00000000008f,899815.7996980238,29,0
WALLET_0x000000000775,WALLET_0x0000000001bd,57950.514527391475,12,0
WALLET_0x000000000588,WALLET_0x000000000690,307435.3754377541,28,0
WALLET_0x000000000682,WALLET_0x0000000005c6,812868.4009229757,18,0
WALLET_0x0000000000bb,WALLET_0x000000000536,539699.3726267794,5,0
WALLET_0x000000000791,WALLET_0x00000000069c,146872.14580241824,9,0
WALLET_0x000000000101,WALLET_0x000000000496,1332505.5528191822,14,0
WALLET_0x000000000263,WALLET_0x000000000601,655880.4925698334,14,0
WALLET_0x00000000037a,WALLET_0x000000000286,19273.862215948255,19,0
WALLET_0x00000000012a,WALLET_0x000000000232,875873.1355168717,18,0
WALLET_0x0000000000a7,WALLET_0x000000000374,234850.3329155202,21,0
WALLET_0x0000000004a3,WALLET_0x0000000006c7,201300.22320407152,23,0
WALLET_0x000000000038,WALLET_0x00000000064b,127403.12757889541,22,0
WALLET_0x00000000061f,WALLET_0x000000000646,98268.50656024841,21,0
WALLET_0x0000000005f1,WALLET_0x00000000076e,603122.0385513768,21,0
WALLET_0x00000000047f,WALLET_0x000000000319,1003534.8958429425,2,0
WALLET_0x0000000004f2,WALLET_0x000000000149,556687.0539461203,4,0
WALLET_0x0000000005d9,WALLET_0x000000000302,1837984.6493397108,8,0
WALLET_0x0000000001e1,WALLET_0x0000000001c6,1058228.5595130536,2,0
WALLET_0x000000000760,WALLET_0x0000000001aa,21797.638177505756,23,0
WALLET_0x000000000065,WALLET_0x000000000793,111884.24896696556,16,0
WALLET_0x00000000004b,WALLET_0x0000000001fc,2630353.569534454,5,0
WALLET_0x0000000005c1,WALLET_0x000000000042,65902.03798584698,11,0
WALLET_0x0000000003bc,WALLET_0x000000000299,7313.359244385671,28,0
WALLET_0x0000000006ff,WALLET_0x000000000577,6900987.302119724,3,0
WALLET_0x00000000077e,WALLET_0x0000000000fd,690325.7011118062,21,0
WALLET_0x000000000621,WALLET_0x00000000070e,158802.2187084334,6,0
WALLET_0x00000000010e,WALLET_0x000000000653,123921.22248900785,15,0
WALLET_0x0000000001c5,WALLET_0x000000000223,1137233.6375146215,7,0
WALLET_0x000000000760,WALLET_0x0000000005a5,906183.2440983552,8,0
WALLET_0x000000000482,WALLET_0x000000000474,722739.050451941,28,0
WALLET_0x0000000002b2,WALLET_0x000000000784,333325.8113328597,21,0
WALLET_0x0000000003c0,WALLET_0x0000000001da,64804.180327154456,15,0
WALLET_0x0000000007af,WALLET_0x000000000728,419178.7792507033,12,0
WALLET_0x000000000407,WALLET_0x000000000647,2186292.0630080462,11,0
WALLET_0x0000000006f2,WALLET_0x000000000084,196236.04242213146,18,0
WALLET_0x0000000002e7,WALLET_0x00000000017d,1089907.2667334892,9,0
WALLET_0x000000000192,WALLET_0x0000000002a9,241120.7468801355,29,0
WALLET_0x000000000432,WALLET_0x000000000203,1471607.959253294,29,0
WALLET_0x000000000746,WALLET_0x0000000002ba,101730.30834590604,3,0
WALLET_0x000000000028,WALLET_0x0000000002b8,451590.6614299799,29,0
WALLET_0x0000000005c1,WALLET_0x000000000227,877393.3114240102,21,0
WALLET_0x000000000487,WALLET_0x00000000049c,160624.43612321356,6,0
WALLET_0x000000000721,WALLET_0x0000000000e2,762166.3188672235,6,0
WALLET_0x00000000053c,WALLET_0x0000000002ec,423230.57491549145,11,0
WALLET_0x000000000135,WALLET_0x0000000005bb,414060.14580488333,3,0
WALLET_0x000000000577,WALLET_0x0000000005d8,160070.45169537095,14,0
WALLET_0x000000000441,WALLET_0x00000000076b,1974871.40427505,7,0
WALLET_0x00000000020d,WALLET_0x00000000002a,107184.40283659294,3,0
WALLET_0x00000000062a,WALLET_0x000000000617,673098.6032901967,27,0
WALLET_0x0000000006c9,WALLET_0x00000000039f,123770.95185378498,19,0
WALLET_0x000000000716,WALLET_0x00000000022a,400609.90533238713,21,0
WALLET_0x0000000002e4,WALLET_0x000000000649,1160421.8290523272,11,0
WALLET_0x0000000001b4,WALLET_0x00000000026e,286852.38904233737,9,0
WALLET_0x000000000429,WALLET_0x00000000053f,4383.951709205711,12,0
WALLET_0x000000000155,WALLET_0x000000000167,58862.29618254707,16,0
WALLET_0x00000000003d,WALLET_0x0000000003e0,17378.743922217363,2,0
WALLET_0x0000000000a0,WALLET_0x0000000005e2,489855.2229926763,13,0
WALLET_0x0000000001b4,WALLET_0x000000000477,439099.5893846111,12,0
WALLET_0x000000000217,WALLET_0x00000000017a,261467.1318198793,30,0
WALLET_0x000000000678,WALLET_0x000000000285,172873.50441550335,7,0
WALLET_0x000000000443,WALLET_0x00000000034b,616428.6142802952,12,0
WALLET_0x00000000079e,WALLET_0x000000000583,50464.29416315793,1,0
WALLET_0x000000000644,WALLET_0x00000000048a,1856278.4717225027,11,0
WALLET_0x000000000255,WALLET_0x000000000133,495181.6941844882,7,0
WALLET_0x000000000130,WALLET_0x0000000004bf,107238.11726643096,8,0
WALLET_0x00000000062e,WALLET_0x000000000601,236185.02671353353,21,0
WALLET_0x00000000016f,WALLET_0x0000000002ff,363305.5488439364,11,0
WALLET_0x00000000002a,WALLET_0x000000000762,55760.39202073419,8,0
WALLET_0x000000000547,WALLET_0x0000000001c3,1210225.1673569218,11,0
WALLET_0x000000000662,WALLET_0x000000000438,1882678.8548425206,8,0
WALLET_0x00000000008c,WALLET_0x000000000721,527614.2245225223,10,0
WALLET_0x0000000004ee,WALLET_0x0000000004da,1813596.5386626963,30,0
WALLET_0x000000000334,WALLET_0x0000000006f7,23558867.907158643,18,0
WALLET_0x0000000006bd,WALLET_0x00000000014e,26434.09670891711,2,0
WALLET_0x00000000068d,WALLET_0x00000000028f,478235.9267868723,10,0
WALLET_0x0000000007af,WALLET_0x000000000476,59001.815875836684,16,0
WALLET_0x00000000018e,WALLET_0x000000000147,4597740.890153697,4,0
WALLET_0x0000000004f2,WALLET_0x000000000351,640153.7625620615,5,0
WALLET_0x000000000480,WALLET_0x0000000007c4,155260.10422554973,7,0
WALLET_0x0000000003d3,WALLET_0x0000000007a1,299378.4732296286,4,0
WALLET_0x000000000547,WALLET_0x000000000549,3283595.763015239,30,0
WALLET_0x00000000028c,WALLET_0x000000000640,871897.3919518185,20,0
WALLET_0x000000000181,WALLET_0x0000000000e2,1054292.109044922,22,0
WALLET_0x000000000657,WALLET_0x00000000077b,4123113.314077588,20,0
WALLET_0x000000000715,WALLET_0x00000000032a,1851593.764061577,23,0
WALLET_0x00000000043e,WALLET_0x000000000676,2388106.5007518893,4,0
WALLET_0x000000000296,WALLET_0x0000000003e8,366039.41313676134,14,0
WALLET_0x00000000069c,WALLET_0x00000000003c,15050.601104249508,16,0
WALLET_0x000000000777,WALLET_0x000000000149,516765.8719572816,28,0
WALLET_0x000000000744,WALLET_0x00000000006e,163294.8383106807,28,0
WALLET_0x000000000122,WALLET_0x000000000560,1443927.4835532694,6,0
WALLET_0x00000000001e,WALLET_0x000000000003,31086.293610464545,14,0
WALLET_0x0000000000d9,WALLET_0x0000000002dc,1532411.0948085715,12,0
WALLET_0x0000000004ad,WALLET_0x000000000281,587018.3032685935,1,0
WALLET_0x000000000301,WALLET_0x000000000563,752154.3271200965,4,0
WALLET_0x00000000060b,WALLET_0x0000000003ad,1119219.3126598722,12,0
WALLET_0x0000000005a9,WALLET_0x000000000043,423921.4759520212,6,0
WALLET_0x0000000006c1,WALLET_0x000000000766,268475.97899384407,23,0
WALLET_0x00000000040d,WALLET_0x000000000059,2427726.6023675036,26,0
WALLET_0x000000000382,WALLET_0x0000000000a6,1077053.1980506028,22,0
WALLET_0x000000000184,WALLET_0x000000000174,1243276.5159203904,25,0
WALLET_0x000000000432,WALLET_0x0000000004eb,390902.3513279344,14,0
WALLET_0x0000000000aa,WALLET_0x00000000017c,521412.0246718799,17,0
WALLET_0x0000000003be,WALLET_0x000000000698,433713.5865551404,8,0
WALLET_0x000000000177,WALLET_0x0000000003eb,32330.401179068504,13,0
WALLET_0x000000000542,WALLET_0x0000000000fe,55732.14837049696,3,0
WALLET_0x0000000006b8,WALLET_0x00000000060f,367774.3806352279,25,0
WALLET_0x0000000000cf,WALLET_0x0000000004a8,26472.541926034042,11,0
WALLET_0x0000000001a6,WALLET_0x0000000001b5,375041.4246109871,29,0
WALLET_0x00000000017f,WALLET_0x000000000798,115683.18445483346,19,0
WALLET_0x00000000046b,WALLET_0x00000000014c,394760.6491694067,23,0
WALLET_0x000000000796,WALLET_0x0000000007ad,570920.584472853,11,0
WALLET_0x000000000190,WALLET_0x0000000002da,27246.28059377185,12,0
WALLET_0x000000000441,WALLET_0x000000000701,720438.2962675517,13,0
WALLET_0x0000000003ca,WALLET_0x000000000473,225411.8898676312,9,0
WALLET_0x0000000006ec,WALLET_0x00000000054a,13572.371814066284,13,0
WALLET_0x000000000756,WALLET_0x0000000002a6,221611.11963035187,14,0
WALLET_0x000000000700,WALLET_0x0000000003da,781920.2101152261,21,0
WALLET_0x0000000007cb,WALLET_0x0000000000b4,240741.41838991028,28,0
WALLET_0x00000000008c,WALLET_0x0000000003f8,219700.98996929292,7,0
WALLET_0x000000000273,WALLET_0x000000000371,557266.2886273274,16,0
WALLET_0x0000000005b8,WALLET_0x000000000266,215590.43657295883,14,0
WALLET_0x0000000001ac,WALLET_0x0000000004a1,296342.6893623505,1,0
WALLET_0x00000000032a,WALLET_0x000000000595,60494.55050799964,8,0
WALLET_0x000000000584,WALLET_0x000000000336,203327.56198234667,24,0
WALLET_0x000000000661,WALLET_0x000000000633,7467859.553712635,14,0
WALLET_0x00000000078b,WALLET_0x00000000043f,578169.8950620103,15,0
WALLET_0x0000000000cc,WALLET_0x00000000041f,662440.7694947375,12,0
WALLET_0x00000000023f,WALLET_0x0000000002cc,168719.1398560922,19,0
WALLET_0x000000000538,WALLET_0x000000000129,244744.30122274155,18,0
WALLET_0x00000000054f,WALLET_0x00000000053c,314039.0378728997,17,0
WALLET_0x0000000000a6,WALLET_0x00000000042a,1641788.5961020538,25,0
WALLET_0x000000000230,WALLET_0x00000000017b,2671824.437811839,7,0
WALLET_0x00000000078b,WALLET_0x000000000618,223792.47039997453,13,0
WALLET_0x00000000018a,WALLET_0x000000000362,427142.11263403256,27,0
WALLET_0x000000000676,WALLET_0x000000000633,310969.495771492,28,0
WALLET_0x00000000063c,WALLET_0x0000000005c4,1388237.6129982963,21,0
WALLET_0x00000000055b,WALLET_0x000000000236,893480.7555591351,17,0
WALLET_0x00000000048b,WALLET_0x000000000727,386570.5834700264,25,0
WALLET_0x000000000528,WALLET_0x0000000004d4,2011656.6888612004,30,0
WALLET_0x00000000004a,WALLET_0x0000000001b0,962385.4970690921,17,0
WALLET_0x000000000337,WALLET_0x0000000003a8,139150.70935840026,29,0
WALLET_0x000000000687,WALLET_0x00000000049b,447896.8616640329,20,0
WALLET_0x0000000000ca,WALLET_0x000000000718,339496.85679133865,8,0
WALLET_0x000000000172,WALLET_0x000000000416,100527.7117994075,4,0
WALLET_0x00000000036e,WALLET_0x000000000088,315538.3411862334,30,0
WALLET_0x000000000405,WALLET_0x00000000077b,2442740.9359162343,9,0
WALLET_0x0000000000eb,WALLET_0x000000000412,2286124.2586572785,10,0
WALLET_0x000000000605,WALLET_0x000000000139,1740833.412066702,4,0
WALLET_0x000000000510,WALLET_0x000000000392,1423623.1711878332,9,0
WALLET_0x000000000673,WALLET_0x0000000000a5,604389.9734375761,1,0
WALLET_0x0000000007b2,WALLET_0x0000000005ca,179504.5763646592,8,0
WALLET_0x0000000006cc,WALLET_0x0000000000bb,1030583.8443738435,26,0
WALLET_0x000000000584,WALLET_0x00000000034f,37440.54819274135,21,0
